Churn,InternetService,SeniorCitizen,gender,PhoneService,MultipleLines,Dependents,tenure,MonthlyCharges,Contract
0,2,0,0,1,0,0,68,26,0
0,1,0,0,1,0,1,41,78,0
0,1,0,1,1,0,1,50,70,0
0,1,0,0,1,1,0,71,115,0
0,1,0,1,1,1,0,22,83,1
0,2,0,1,1,0,1,59,20,2
0,2,0,1,1,1,1,6,70,0
1,2,0,0,1,1,1,33,24,1
1,2,0,0,1,0,1,17,24,0
0,2,0,1,1,0,1,49,60,1
0,2,0,1,1,0,0,72,82,0
1,2,1,1,1,0,0,17,100,0
0,1,0,1,1,1,1,15,65,0
0,1,0,1,1,1,1,8,20,0
0,1,0,1,1,0,0,22,65,0
0,1,0,1,1,0,1,51,25,0
0,1,0,0,1,0,0,43,92,0
0,2,0,1,0,0,0,3,25,0
0,1,1,0,1,1,1,48,104,1
0,2,0,0,1,1,1,34,61,2
1,2,1,1,1,0,1,41,112,1
0,1,0,0,1,1,1,67,112,1
0,2,0,0,1,0,1,19,76,2
0,2,0,0,1,0,1,63,100,0
1,1,0,0,1,1,0,18,85,0
0,2,0,0,1,0,0,1,21,0
1,1,0,0,1,1,0,11,94,2
0,2,0,1,1,0,0,30,90,0
1,1,0,1,1,1,0,23,75,0
1,2,0,0,1,1,0,52,105,2
0,2,0,1,1,1,1,13,20,1
0,2,0,1,1,0,1,54,63,0
0,1,0,1,1,1,0,1,48,2
0,2,0,0,1,0,1,68,84,0
0,2,0,1,1,0,0,3,64,0
1,1,0,1,1,0,1,1,68,1
1,2,0,0,1,0,0,34,63,0
0,1,0,1,1,1,0,49,66,0
0,2,0,0,1,0,1,23,20,0
0,2,0,1,1,0,1,71,20,1
0,2,0,0,1,0,1,46,85,1
0,1,0,1,1,1,1,50,108,2
1,1,0,1,0,1,0,1,45,0
0,1,0,1,1,1,0,24,80,0
0,2,0,1,1,0,1,68,115,0
0,1,0,0,1,1,0,31,21,0
0,2,0,0,0,0,1,64,50,0
1,1,0,0,1,0,1,14,87,0
0,2,0,1,0,1,0,59,52,0
0,2,0,1,1,0,1,72,91,1
1,2,0,0,1,0,1,4,98,0
1,2,0,0,1,0,0,32,84,1
0,1,1,1,1,0,0,48,91,1
0,1,0,1,1,1,0,72,110,2
0,1,0,1,1,1,1,3,90,0
0,2,0,0,1,0,1,72,96,1
0,1,0,1,1,0,0,18,84,2
0,2,1,1,0,0,0,72,63,0
1,1,1,0,1,0,0,32,86,2
1,2,1,0,1,0,0,13,82,0
0,2,0,0,0,0,1,7,30,1
1,1,0,0,1,1,1,6,56,2
0,1,0,0,1,1,0,4,55,0
0,1,0,0,1,1,1,13,20,0
0,2,0,1,1,1,0,64,104,2
0,2,0,0,1,1,0,17,70,2
0,1,0,0,0,1,1,40,51,1
0,2,0,0,0,0,1,11,51,2
0,1,0,1,1,0,0,5,20,0
0,1,0,0,1,0,1,23,86,0
0,1,0,1,1,1,0,68,77,2
0,2,0,0,1,1,0,1,79,2
0,1,0,1,1,0,1,72,88,0
0,1,0,0,0,1,0,57,41,0
0,2,1,0,1,0,0,60,116,1
0,2,1,1,1,0,0,6,45,0
0,1,0,1,1,1,1,55,90,1
0,2,1,0,1,0,0,72,110,2
0,2,0,1,1,0,0,70,68,0
1,1,0,1,1,1,1,17,89,0
0,1,0,1,1,1,0,9,60,0
0,1,0,1,1,1,1,51,60,0
0,1,0,0,1,1,1,67,70,1
1,2,0,0,1,0,0,1,76,0
1,2,0,0,0,1,0,3,25,1
0,1,0,0,0,0,0,6,51,0
0,1,0,0,1,0,1,10,66,0
0,2,0,0,1,0,0,21,86,1
1,2,0,0,1,0,0,13,94,2
0,2,0,1,1,0,0,51,75,0
0,1,0,1,1,0,0,25,21,0
0,2,0,0,1,0,1,71,20,0
0,2,0,0,1,0,0,3,75,0
1,2,0,1,1,0,0,1,80,0
0,2,1,1,1,1,0,65,99,1
1,2,0,1,1,0,1,65,72,1
0,2,0,0,1,0,0,64,24,0
0,1,0,1,1,1,0,38,71,0
0,2,0,0,1,0,0,56,110,0
0,2,0,0,1,0,1,72,20,2
0,1,0,0,1,0,1,9,69,0
0,2,0,0,1,0,0,38,20,1
0,1,0,1,1,0,1,44,55,0
0,1,0,1,1,0,0,71,80,1
0,2,0,0,1,0,0,57,100,0
1,1,0,0,0,1,0,43,49,0
0,2,0,0,1,1,0,17,20,0
1,2,0,1,1,1,0,7,87,0
1,2,0,0,1,0,0,2,80,1
0,1,0,1,1,0,0,50,25,0
0,2,0,0,1,0,0,72,83,0
0,1,0,0,1,0,1,13,89,0
0,2,0,1,1,0,0,19,70,0
0,1,0,1,1,0,1,30,21,0
1,2,0,0,1,0,0,58,106,0
0,1,0,1,1,0,1,7,21,0
0,2,0,1,1,0,1,55,20,0
0,2,0,1,1,1,1,15,20,0
0,1,0,1,1,1,1,68,89,0
1,2,0,0,1,0,0,54,100,0
0,2,0,0,0,1,0,25,48,0
1,2,0,0,1,0,0,1,84,0
0,2,0,1,1,0,0,72,21,0
0,2,0,1,1,0,0,63,72,0
0,1,0,1,1,1,1,42,20,1
0,2,1,1,0,0,0,37,37,1
1,1,0,0,1,1,0,4,20,0
0,1,0,1,1,1,0,13,19,1
0,1,0,0,1,1,0,3,21,0
1,1,0,0,1,0,0,1,51,2
0,1,0,0,1,1,0,68,90,0
0,2,0,1,1,0,0,10,60,1
0,2,0,1,1,0,1,62,81,2
0,1,0,1,1,1,0,49,20,0
0,1,0,1,1,0,1,46,20,1
0,2,0,1,0,0,0,52,64,0
0,2,0,0,1,1,1,26,82,0
0,2,0,0,1,0,1,8,20,2
1,2,0,0,1,0,0,2,76,0
0,2,0,0,1,0,1,69,20,0
0,2,0,0,0,1,0,4,29,2
0,1,0,1,1,0,0,11,76,0
0,1,1,1,1,1,0,9,49,0
1,2,0,0,1,0,0,29,69,2
0,2,1,1,1,0,1,60,93,0
1,2,1,1,0,0,0,27,31,1
0,2,0,1,1,0,1,57,20,0
1,2,0,0,1,1,1,1,74,2
1,2,0,0,1,0,0,1,92,0
0,2,0,0,1,0,0,37,20,0
0,1,1,1,0,1,1,72,65,0
1,1,0,0,1,0,1,31,91,0
0,1,0,0,1,1,0,52,59,2
0,2,1,0,1,1,0,48,59,2
1,2,0,0,1,0,0,22,89,0
1,2,0,0,1,0,0,13,75,0
0,2,0,1,1,0,0,6,80,0
0,1,0,0,1,1,0,7,54,1
0,1,0,0,1,1,1,71,109,0
1,2,0,1,1,0,1,3,70,2
0,1,0,1,1,1,1,48,64,0
0,2,0,1,1,0,1,9,55,1
1,2,1,1,1,1,0,7,74,2
1,2,0,0,0,0,1,18,35,0
0,1,1,1,1,0,0,11,60,1
0,1,0,0,1,0,0,9,85,0
1,1,1,1,1,1,0,10,79,1
0,2,0,1,1,1,0,1,20,2
1,2,1,0,1,1,0,26,85,2
0,2,0,1,1,0,0,7,44,2
0,2,0,0,1,0,0,46,104,0
0,2,0,1,1,0,1,27,26,2
1,1,0,1,1,0,0,1,70,0
1,2,1,0,0,0,0,40,56,0
1,2,0,1,1,0,1,49,75,2
1,2,0,1,1,1,0,68,108,2
0,2,0,0,1,0,1,18,58,0
1,1,1,0,1,1,0,28,106,1
0,2,0,0,1,0,0,72,101,1
0,1,0,0,1,0,0,62,85,1
0,2,0,0,1,0,1,34,25,0
0,1,0,0,1,0,0,46,56,0
0,2,0,1,1,0,0,31,82,0
0,1,0,1,1,1,0,27,100,2
0,1,0,1,1,1,1,30,54,0
0,1,0,1,1,0,1,11,86,2
1,2,1,0,1,0,0,46,110,1
0,1,0,0,1,1,0,44,50,0
0,2,0,0,1,1,0,42,68,0
1,1,0,1,1,1,0,18,50,0
0,2,0,0,1,1,0,50,19,1
0,1,0,0,1,1,1,7,51,0
0,2,0,0,1,0,1,66,90,0
0,2,0,0,0,0,1,26,46,0
1,2,0,1,1,0,0,1,69,1
0,2,0,1,1,0,0,67,93,0
0,2,0,0,1,1,0,26,100,0
0,2,0,0,1,0,0,52,95,0
0,2,0,0,1,0,1,12,77,0
1,1,1,1,1,1,0,10,73,0
0,1,0,0,1,0,0,1,44,0
0,2,1,0,1,0,0,47,67,2
0,1,0,1,1,1,0,57,90,0
1,2,0,0,1,0,0,1,71,1
0,1,1,1,1,1,0,72,114,0
0,1,1,0,0,0,0,45,34,1
0,1,0,0,1,1,0,38,20,0
0,1,0,1,1,0,1,1,90,0
0,2,0,1,1,0,1,17,81,0
0,2,0,0,1,1,1,59,76,1
1,2,0,1,1,1,0,15,101,0
0,2,0,1,1,1,0,32,73,1
0,1,0,1,1,1,0,43,20,2
0,1,1,1,1,1,0,71,25,0
0,2,0,0,1,0,0,54,115,0
1,1,0,0,1,1,0,5,81,0
0,1,0,0,1,1,1,14,20,0
1,2,0,0,1,0,1,62,100,1
0,2,1,0,1,0,1,72,90,0
0,2,0,1,1,1,0,42,108,2
0,1,0,0,1,1,0,2,70,0
0,2,1,0,1,0,0,72,26,1
0,2,0,0,1,1,1,30,25,1
1,2,0,1,1,1,0,40,97,2
0,1,0,0,0,1,1,25,35,0
0,2,0,1,1,0,0,65,67,2
0,2,0,0,1,0,0,14,20,2
0,2,0,0,1,1,1,35,20,0
0,2,0,0,1,0,0,30,70,1
0,2,0,0,1,1,1,30,86,1
0,2,0,1,1,0,0,64,100,1
0,1,0,1,1,0,1,71,90,0
1,2,0,1,0,0,0,3,37,2
0,1,0,1,1,0,0,8,75,0
1,1,0,1,1,1,0,13,99,0
0,2,0,0,1,0,0,48,25,0
0,1,0,1,1,1,0,26,85,0
0,2,0,0,1,0,0,36,76,1
0,2,0,0,1,0,1,50,70,0
0,2,0,1,1,0,0,49,55,0
0,2,1,1,1,0,0,43,101,1
0,2,0,1,1,0,1,8,19,0
0,2,0,0,1,1,1,2,61,1
0,1,0,1,1,0,1,53,86,0
0,1,0,0,1,1,0,64,97,0
0,1,0,1,1,1,0,17,56,0
0,2,0,1,1,1,0,53,20,1
0,2,0,1,1,0,0,1,51,2
0,1,0,0,1,1,1,48,100,0
0,1,0,0,0,0,1,8,38,0
0,2,0,0,1,1,1,10,91,2
0,2,0,1,1,0,0,40,81,2
0,1,0,0,1,1,1,32,74,2
0,1,1,1,1,1,0,41,95,0
1,2,0,0,1,0,0,25,100,1
0,2,0,1,1,1,1,22,89,0
0,2,0,0,1,0,0,72,25,0
0,2,0,1,1,1,0,24,25,1
0,1,0,1,1,0,0,24,60,0
0,1,1,0,1,1,0,64,75,2
0,1,0,1,1,1,0,3,108,0
0,2,0,1,1,0,0,1,50,0
0,1,1,1,1,0,0,63,109,1
0,1,0,0,1,0,1,13,53,0
0,1,0,1,0,0,0,20,55,0
0,2,0,0,1,1,1,54,86,0
0,2,0,0,1,0,1,38,20,2
1,1,1,1,1,1,0,1,70,0
0,2,0,1,0,0,0,67,44,1
1,1,0,1,1,1,0,55,97,0
0,2,0,1,1,0,1,53,64,2
0,2,0,0,1,0,1,29,26,0
0,2,0,0,1,0,0,14,56,0
1,1,0,0,1,1,0,48,60,0
0,2,0,0,1,0,0,48,70,0
0,2,0,1,1,0,1,1,60,2
0,2,0,1,1,0,1,44,25,0
0,1,0,1,1,1,1,45,96,0
1,1,0,0,1,0,0,56,74,0
0,2,0,1,0,1,0,14,31,2
0,2,0,1,1,1,0,2,71,0
0,1,1,1,1,0,0,36,54,0
1,2,0,0,0,1,0,5,40,1
0,2,0,0,1,1,1,69,61,0
0,2,0,1,1,0,1,62,108,0
0,1,0,0,1,1,0,1,20,2
0,1,0,0,1,1,0,34,65,0
0,2,0,1,1,1,0,16,81,0
0,2,0,0,1,0,1,14,19,2
0,1,0,1,1,0,1,49,98,0
1,1,0,1,1,0,0,2,80,0
0,2,0,1,1,0,1,26,19,0
0,2,0,1,1,1,0,22,96,1
1,1,0,1,1,1,1,33,74,0
0,2,0,1,1,0,1,4,20,1
0,2,0,1,1,0,0,19,20,2
0,2,0,1,1,1,1,57,90,0
0,2,0,1,1,1,0,51,86,2
1,2,0,1,1,0,0,1,44,2
0,2,0,1,1,0,0,3,90,1
0,1,0,1,1,1,1,1,20,0
0,1,0,0,0,1,0,15,46,0
0,1,0,1,1,1,0,52,80,0
1,1,0,1,1,1,0,56,100,0
1,1,0,1,1,1,0,3,77,0
0,1,0,0,0,0,0,26,35,0
0,1,0,0,1,0,0,68,111,2
0,2,0,0,1,0,0,4,51,0
0,2,0,1,1,0,1,72,26,1
0,1,0,0,1,0,0,40,106,0
1,1,1,1,1,0,1,66,100,0
0,2,0,1,1,0,1,1,20,0
0,2,1,0,1,0,0,19,105,0
0,1,0,1,1,0,0,42,20,0
0,2,0,1,1,1,1,34,98,0
1,2,0,0,1,1,0,1,81,1
0,1,0,1,1,1,1,72,89,0
0,2,0,0,1,1,0,51,20,0
1,1,1,0,1,1,0,55,85,2
1,1,0,0,1,1,1,66,102,0
0,2,1,0,1,0,0,30,90,0
0,1,1,1,1,1,0,34,90,2
1,1,0,0,1,1,0,55,78,0
0,1,0,0,1,0,0,54,95,0
1,1,0,1,0,0,0,57,39,0
1,1,0,1,1,1,1,11,74,0
0,2,0,1,1,0,0,2,20,0
0,2,1,1,1,0,0,4,69,1
0,2,0,0,1,0,1,72,91,0
0,2,0,1,1,0,0,48,20,0
0,2,0,1,1,0,0,26,21,1
0,1,0,0,1,1,1,15,20,2
0,2,0,0,1,1,0,15,83,2
0,1,0,1,1,1,0,64,102,0
0,2,0,0,1,1,0,71,111,2
0,2,0,1,1,0,0,63,69,2
0,1,0,1,1,1,0,1,20,2
0,2,0,0,1,0,1,64,104,1
0,1,0,1,1,1,0,45,76,0
0,1,0,0,1,1,0,4,20,0
1,1,0,0,1,1,0,31,90,0
1,2,0,1,1,1,0,68,110,2
0,2,0,1,1,0,0,25,82,0
0,2,0,1,1,0,1,72,25,2
0,2,0,0,1,1,0,36,56,2
0,2,0,1,1,0,0,1,44,1
0,2,0,1,1,0,1,0,25,2
0,1,0,0,1,1,0,25,20,0
0,1,0,0,1,1,0,8,19,0
0,1,0,0,1,1,1,37,75,1
0,2,1,1,1,1,0,4,95,1
0,2,0,0,1,1,1,28,83,0
0,2,0,0,0,0,0,37,45,1
0,2,0,1,1,0,0,8,20,1
0,2,0,1,1,1,1,1,49,1
0,1,0,0,1,0,1,25,20,1
1,1,0,1,1,1,0,26,98,0
1,2,1,0,1,0,0,9,81,0
1,2,0,0,1,1,1,21,103,2
1,1,1,1,1,1,0,19,80,0
0,1,0,1,0,1,0,18,34,0
1,1,0,1,1,0,0,32,108,0
0,2,1,1,0,1,0,23,35,1
0,1,0,0,1,0,1,55,75,0
0,2,0,1,1,0,0,43,26,0
1,2,1,1,1,0,0,2,45,0
0,2,0,0,1,0,0,5,83,0
0,1,0,1,1,1,1,14,61,2
0,2,0,1,1,0,0,4,61,2
0,2,0,1,1,0,0,4,45,2
0,2,0,0,1,0,0,12,20,0
0,1,0,0,1,1,0,68,86,0
1,1,0,1,1,1,0,10,86,0
1,2,0,0,1,0,0,53,95,0
0,1,0,0,1,1,0,66,89,0
0,2,0,1,1,0,0,27,19,0
1,2,1,0,1,0,1,34,80,1
1,1,1,0,1,1,0,11,85,1
0,2,0,0,1,0,0,64,26,0
0,1,0,0,1,0,0,13,82,2
0,2,0,1,1,1,1,3,20,2
0,1,0,1,1,1,0,24,90,0
0,1,0,0,1,1,0,69,61,0
0,2,0,0,1,1,1,20,96,0
0,2,0,0,0,1,0,48,45,2
1,2,0,1,0,0,0,13,54,2
0,1,1,1,1,0,0,5,86,0
0,1,0,0,1,1,1,5,70,1
0,2,1,1,1,0,0,1,74,1
1,1,0,1,1,1,1,30,94,0
0,1,0,1,1,0,0,13,101,0
0,2,0,0,1,0,0,61,94,2
0,2,0,0,1,0,0,4,20,0
1,1,0,0,1,1,1,10,55,1
0,1,0,0,1,1,0,40,64,0
0,2,0,1,1,0,0,43,66,1
0,1,0,0,0,1,0,1,30,2
0,2,0,1,1,0,0,9,70,0
1,2,1,0,1,1,0,1,70,1
0,2,0,0,1,1,0,19,20,2
0,2,0,0,1,0,0,9,75,0
0,1,0,1,1,1,0,9,81,0
0,1,0,1,1,1,1,18,20,0
0,1,0,0,1,1,0,67,106,0
0,1,0,0,1,1,0,13,44,1
1,1,0,1,1,0,0,5,70,0
0,1,1,1,1,0,0,33,110,0
0,2,0,0,1,0,0,62,65,1
0,1,0,1,1,1,0,72,101,1
1,2,0,1,1,1,0,8,84,1
1,2,1,0,1,0,0,1,46,0
0,2,0,0,1,0,0,44,95,0
0,1,0,1,1,1,0,17,97,2
1,2,0,0,1,1,1,30,100,2
0,2,0,1,1,0,1,69,26,1
0,1,0,0,1,1,0,23,50,2
1,2,0,0,1,1,0,2,86,1
1,1,1,0,1,1,0,3,45,0
0,2,0,0,1,0,0,30,75,1
0,1,0,1,1,1,0,1,44,2
0,2,1,0,1,0,0,8,100,0
0,1,1,1,1,0,0,59,83,0
0,2,1,0,1,0,0,7,51,0
0,2,0,0,1,0,1,37,95,0
0,1,0,1,1,0,1,49,109,0
0,1,0,0,1,0,0,26,82,0
1,1,0,0,1,1,0,1,80,2
0,2,0,0,1,0,0,62,114,2
0,1,0,0,1,1,0,17,20,0
0,2,0,1,1,0,0,36,95,0
0,1,0,1,1,1,1,32,20,2
0,2,0,1,1,1,0,2,20,2
0,2,0,0,1,0,1,30,19,1
1,1,0,1,1,0,0,21,106,1
1,1,0,1,1,0,0,66,106,0
1,1,0,1,1,0,0,32,80,0
1,1,1,0,1,0,0,3,80,0
0,1,0,0,1,1,1,69,20,0
1,1,0,1,1,1,0,10,110,2
1,2,1,0,1,1,0,1,69,0
0,1,0,1,1,1,0,69,91,0
1,1,1,0,1,0,0,4,94,0
0,1,0,1,1,1,1,66,63,1
0,2,0,0,0,1,0,35,24,1
0,2,0,1,1,0,0,22,105,0
0,2,0,0,1,0,1,55,19,0
1,1,0,1,1,0,0,9,81,0
0,2,0,0,1,0,0,55,90,1
0,1,0,0,1,1,0,36,106,1
1,2,1,1,1,0,0,27,81,0
0,1,0,0,1,1,1,67,107,0
1,2,1,0,1,0,0,54,102,0
0,2,0,1,0,0,0,62,39,1
0,2,0,1,0,0,1,56,52,2
1,2,0,0,1,0,0,34,110,0
1,2,0,0,1,0,1,33,86,0
1,2,0,0,1,0,0,5,94,0
0,1,0,0,1,0,0,16,20,0
0,2,0,1,1,0,0,34,89,0
1,2,1,0,1,0,0,58,106,0
0,2,1,0,1,0,0,66,71,0
0,2,0,1,1,0,0,37,20,0
0,2,0,0,1,0,1,6,46,1
0,2,0,1,1,0,0,65,74,0
0,2,0,1,1,0,0,51,20,0
1,2,0,1,1,0,0,2,45,0
0,1,0,1,1,0,0,18,68,1
0,2,0,0,1,1,0,51,60,0
0,1,0,0,1,1,0,9,20,0
0,2,0,1,1,1,0,15,100,2
0,1,0,1,1,1,1,72,106,2
0,1,0,1,1,0,1,12,19,0
0,1,0,1,0,1,0,60,40,0
0,2,0,0,1,0,0,32,19,0
1,1,0,1,1,1,0,6,80,0
0,1,0,1,1,1,1,39,100,2
0,1,0,1,1,1,0,2,75,0
0,2,0,1,1,0,0,71,79,1
1,2,0,0,1,0,0,1,60,0
1,2,0,1,1,0,0,2,80,0
0,1,0,0,1,1,1,72,110,0
0,2,0,0,1,0,0,41,69,2
0,1,1,1,1,1,0,7,75,2
0,1,1,1,1,1,0,35,95,1
0,1,0,1,1,1,0,31,80,2
0,2,0,1,1,0,1,45,24,1
1,2,0,1,1,0,0,15,93,2
0,1,0,1,1,0,1,27,20,0
0,2,1,0,1,0,0,31,91,1
1,2,0,0,1,1,1,41,66,2
0,2,0,1,1,0,0,19,19,0
1,2,0,0,0,0,1,25,59,1
0,2,0,0,1,1,1,15,105,1
0,1,0,0,1,1,1,2,72,0
1,2,0,1,1,0,0,12,50,0
0,1,1,0,1,0,0,23,79,2
0,1,0,0,1,0,1,22,20,0
0,2,0,1,1,1,1,71,101,2
0,1,1,0,1,1,1,30,101,0
1,1,0,0,1,1,0,1,45,0
0,2,0,0,1,1,0,20,19,2
0,2,0,1,1,0,0,1,56,0
0,2,0,0,1,1,1,68,85,2
0,2,0,1,1,0,0,14,20,0
1,1,0,1,1,1,1,2,20,2
0,1,0,1,1,1,0,38,70,0
0,2,0,1,1,1,0,18,20,1
0,2,0,0,1,0,0,31,104,0
0,1,0,0,1,0,1,71,64,0
0,1,0,1,1,1,0,67,110,0
0,2,0,1,1,1,0,72,92,2
1,2,1,1,1,1,0,32,106,2
1,1,0,1,1,1,1,4,81,1
0,1,0,0,1,0,0,23,60,0
0,2,0,0,1,0,1,66,67,2
0,2,1,1,1,0,0,57,105,2
0,2,0,0,1,0,0,36,90,0
0,1,0,1,0,0,0,13,25,0
1,1,0,0,1,1,0,9,83,0
0,1,0,0,1,1,1,5,81,2
0,2,0,0,1,1,0,67,86,2
1,2,0,1,1,0,0,1,70,2
1,2,0,1,1,1,0,4,75,2
1,2,0,0,1,1,0,1,70,0
1,2,0,0,1,0,1,31,20,2
1,2,0,1,1,1,0,3,43,2
0,2,0,0,1,0,1,4,79,1
0,2,0,0,1,0,0,33,95,2
0,2,0,0,1,0,1,58,25,0
0,2,0,1,1,0,1,25,25,2
1,2,0,1,1,0,0,4,76,0
0,2,1,1,1,1,0,51,94,0
0,1,0,1,0,1,0,19,25,0
1,2,0,0,1,1,0,11,44,1
0,2,0,0,1,0,0,24,56,0
0,2,0,1,1,1,0,18,74,1
1,2,0,0,0,0,0,4,24,1
1,1,0,0,1,1,0,12,78,0
1,2,1,1,1,0,0,19,88,2
0,2,1,1,1,0,0,31,97,0
0,2,1,1,1,0,0,61,64,0
0,2,1,1,1,0,0,8,70,1
0,2,0,0,1,0,1,49,87,0
1,1,0,1,0,0,0,5,51,0
0,1,0,1,1,1,1,35,73,2
1,2,0,1,1,0,0,70,116,0
1,1,0,1,1,0,0,1,101,2
0,2,0,0,1,0,0,31,88,2
1,2,1,0,1,0,0,13,74,0
0,1,0,1,0,1,1,28,51,2
0,1,1,1,1,1,0,50,70,0
0,2,1,0,1,0,0,22,20,1
0,2,0,1,0,0,1,36,61,0
0,1,0,1,1,1,0,40,106,0
0,2,0,1,1,0,1,19,50,0
1,2,0,0,1,1,1,4,81,2
1,2,0,0,1,0,0,35,86,2
0,1,0,0,1,1,0,20,69,0
0,2,0,1,1,0,0,11,20,1
0,2,0,0,1,0,1,9,20,2
0,2,0,0,1,0,1,71,99,0
0,2,0,0,1,0,1,71,20,2
0,2,0,0,1,1,0,71,113,2
0,1,0,0,1,0,0,31,79,0
1,2,1,0,1,1,0,1,70,0
0,1,0,1,1,1,0,31,76,2
1,2,0,0,1,0,0,1,71,2
1,1,0,1,1,1,0,1,69,1
1,1,0,1,1,1,1,67,80,0
0,1,1,0,1,1,0,43,94,2
0,2,1,1,1,0,0,21,87,0
0,2,0,0,1,1,0,61,106,0
0,2,0,0,1,0,0,72,25,0
0,2,0,1,1,0,1,6,25,2
0,2,0,0,1,0,1,47,20,0
0,2,0,0,1,1,0,24,20,2
0,1,0,1,1,1,0,39,81,0
0,2,0,0,1,0,1,65,25,0
1,2,0,0,1,1,0,1,86,2
0,2,0,1,1,0,0,6,88,0
1,1,1,0,1,0,0,56,101,0
0,1,0,0,1,1,0,23,69,0
0,2,0,1,1,0,0,34,20,0
0,2,0,1,1,0,0,21,20,0
0,2,0,1,1,1,0,62,69,1
0,2,0,1,1,0,0,62,20,2
0,2,0,0,1,0,0,51,112,1
0,1,0,1,1,0,0,18,57,2
1,1,0,0,1,1,0,34,74,0
0,2,0,0,1,0,0,61,94,0
0,1,1,1,1,0,0,2,50,0
0,2,0,1,1,0,1,72,55,0
0,1,0,0,1,1,0,53,110,0
0,2,0,1,1,0,0,6,79,0
0,1,0,0,1,1,0,24,84,2
0,1,0,1,1,1,1,68,71,0
0,2,0,0,0,0,1,47,60,1
1,1,1,1,1,1,0,47,86,0
0,2,0,0,1,1,1,36,19,2
0,1,0,1,1,0,0,9,20,0
0,2,0,0,1,1,1,61,101,1
0,1,0,1,1,1,0,72,79,0
0,1,0,0,1,0,1,35,55,0
0,2,0,0,1,0,0,25,27,1
1,2,1,1,1,1,0,35,101,2
0,2,0,0,0,0,1,24,58,0
1,1,0,1,1,1,0,56,25,0
0,1,1,1,1,1,0,26,94,0
0,2,0,0,1,0,0,72,80,0
0,2,0,0,1,1,0,37,65,0
1,2,0,0,1,0,0,7,75,0
1,1,0,1,1,1,0,7,74,0
1,1,0,1,1,0,0,69,79,0
0,1,0,1,1,0,1,8,20,0
0,1,0,0,0,0,1,12,30,0
0,1,0,1,1,0,1,44,26,0
0,2,0,1,1,0,1,72,81,0
1,2,0,1,1,0,0,56,94,0
0,2,0,0,1,0,0,10,20,2
1,2,1,1,1,0,0,1,69,0
0,2,0,1,1,0,1,47,54,0
0,1,0,1,1,1,0,44,20,2
1,2,0,1,1,0,0,3,78,0
1,1,0,0,1,1,0,8,71,2
0,1,0,1,1,1,0,16,21,0
0,1,0,1,1,1,1,72,82,2
1,2,0,0,1,0,0,1,46,1
0,2,1,0,1,0,0,71,89,0
0,2,1,0,1,0,0,56,68,2
0,2,0,0,1,0,1,3,19,1
0,1,0,1,1,1,1,11,65,0
0,2,0,0,1,0,0,60,81,1
0,2,1,0,1,0,0,42,105,2
0,2,0,0,1,1,0,2,51,1
0,2,0,0,1,0,0,9,20,1
0,1,0,1,1,0,0,1,75,2
0,1,0,1,0,0,1,52,50,0
1,2,1,1,1,0,0,35,99,1
1,1,0,1,1,0,1,20,19,1
0,1,0,0,1,1,0,15,75,0
0,2,0,1,1,0,0,17,71,1
1,1,0,1,1,0,0,30,90,0
0,1,0,0,1,1,0,1,96,0
1,1,0,1,1,0,0,10,85,0
0,2,0,0,1,0,0,13,70,0
1,2,0,1,1,1,0,4,100,2
1,2,1,0,1,0,0,3,70,0
0,1,0,0,1,0,0,59,80,0
1,2,0,0,1,0,0,2,70,0
0,2,0,0,1,0,1,14,81,0
1,2,0,1,0,0,0,1,25,0
1,1,1,1,1,1,0,43,103,0
0,1,0,0,1,1,0,16,75,0
1,2,1,1,0,1,0,53,54,2
0,2,0,0,1,0,1,4,25,1
0,2,0,0,1,0,0,16,75,0
0,1,0,0,1,0,0,43,55,0
1,1,1,1,1,1,0,8,81,0
0,1,0,1,1,1,1,6,49,1
0,2,0,0,1,0,0,72,112,0
0,2,0,0,0,0,1,60,50,1
0,1,0,1,1,1,1,0,20,0
0,1,0,0,1,1,0,2,20,0
0,2,0,0,1,0,0,55,90,0
0,1,0,0,1,1,0,56,99,0
0,2,0,1,1,1,1,71,85,2
1,2,0,1,1,0,0,2,62,0
0,2,0,0,1,0,0,64,105,2
1,1,0,0,1,0,0,42,74,0
1,2,1,1,1,0,0,25,89,0
0,2,0,0,1,1,1,5,49,2
0,2,0,1,1,0,1,72,117,1
1,1,1,0,1,1,0,33,81,0
1,1,1,1,1,1,0,32,85,2
0,2,0,1,1,0,1,5,20,0
1,2,0,0,1,0,0,3,74,0
1,2,1,0,1,1,0,6,84,2
1,1,0,1,1,1,0,69,106,0
0,2,0,0,1,0,0,13,80,1
0,2,0,1,1,0,1,22,75,0
0,2,0,1,1,0,0,61,70,2
0,2,1,0,0,1,0,33,59,1
1,1,0,1,1,1,0,41,73,2
0,1,0,0,1,1,0,45,113,0
0,2,1,1,1,0,0,70,90,1
1,2,0,1,1,1,1,55,58,1
0,2,0,1,0,0,1,52,44,2
1,1,0,1,0,0,0,3,40,0
1,1,0,0,1,1,0,30,100,2
1,2,1,1,0,0,0,70,45,0
0,2,0,0,1,0,1,9,93,0
0,1,0,1,1,1,1,21,20,0
0,2,0,0,1,0,1,55,76,0
0,2,0,1,1,0,0,41,65,1
0,2,0,0,1,0,1,62,26,1
1,2,0,0,1,0,0,1,80,0
0,2,1,0,1,0,0,67,55,2
